,support,itemsets,length
19184,0.006818181818181818,"frozenset({'fro_medium', 'dp_very_low', 'fre_high', 'R3'})",4
19185,0.00909090909090909,"frozenset({'dp_very_low', 'fro_medium', 'fre_high', 'd_low', 'CH1'})",5
19186,0.006818181818181818,"frozenset({'dp_very_low', 'fro_medium', 'fre_high', 'CH1', 'R3'})",5
19187,0.006818181818181818,"frozenset({'dp_very_low', 'fro_medium', 'd_low', 'fre_high', 'R3'})",5
19188,0.006818181818181818,"frozenset({'dp_very_low', 'fro_medium', 'd_low', 'CH1', 'fre_high', 'R3'})",6
19189,0.015909090909090907,"frozenset({'g_high', 'fre_high', 'R3'})",3
19190,0.004545454545454545,"frozenset({'g_high', 'fre_high', 'fro_medium'})",3
19191,0.013636363636363636,"frozenset({'g_high', 'CH1', 'fre_high'})",3
19192,0.004545454545454545,"frozenset({'g_high', 'd_low', 'fre_high'})",3
19193,0.0022727272727272726,"frozenset({'g_high', 'm_low', 'fre_high'})",3
19194,0.006818181818181818,"frozenset({'g_high', 'dp_very_low', 'fre_high'})",3
19195,0.004545454545454545,"frozenset({'g_high', 'R3', 'fre_high', 'fro_medium'})",4
19196,0.0022727272727272726,"frozenset({'g_high', 'CH1', 'fre_high', 'fro_medium'})",4
19197,0.0022727272727272726,"frozenset({'fro_medium', 'fre_high', 'g_high', 'CH1', 'R3'})",5
19198,0.013636363636363636,"frozenset({'g_high', 'CH1', 'fre_high', 'R3'})",4
19199,0.004545454545454545,"frozenset({'g_high', 'd_low', 'CH1', 'fre_high'})",4
19200,0.004545454545454545,"frozenset({'g_high', 'd_low', 'fre_high', 'R3'})",4
19201,0.0022727272727272726,"frozenset({'g_high', 'dp_very_low', 'd_low', 'fre_high'})",4
19202,0.004545454545454545,"frozenset({'d_low', 'g_high', 'CH1', 'fre_high', 'R3'})",5
19203,0.0022727272727272726,"frozenset({'dp_very_low', 'fre_high', 'g_high', 'd_low', 'CH1'})",5
19204,0.0022727272727272726,"frozenset({'dp_very_low', 'd_low', 'g_high', 'fre_high', 'R3'})",5
19205,0.0022727272727272726,"frozenset({'dp_very_low', 'd_low', 'g_high', 'CH1', 'fre_high', 'R3'})",6
19206,0.0022727272727272726,"frozenset({'g_high', 'd_low', 'm_low', 'fre_high'})",4
19207,0.0022727272727272726,"frozenset({'g_high', 'CH1', 'm_low', 'fre_high'})",4
19208,0.0022727272727272726,"frozenset({'g_high', 'm_low', 'fre_high', 'R3'})",4
19209,0.0022727272727272726,"frozenset({'m_low', 'fre_high', 'g_high', 'd_low', 'CH1'})",5
19210,0.0022727272727272726,"frozenset({'m_low', 'd_low', 'g_high', 'fre_high', 'R3'})",5
19211,0.0022727272727272726,"frozenset({'m_low', 'fre_high', 'g_high', 'CH1', 'R3'})",5
19212,0.0022727272727272726,"frozenset({'m_low', 'd_low', 'g_high', 'CH1', 'fre_high', 'R3'})",6
19213,0.006818181818181818,"frozenset({'g_high', 'dp_very_low', 'CH1', 'fre_high'})",4
19214,0.006818181818181818,"frozenset({'g_high', 'dp_very_low', 'fre_high', 'R3'})",4
19215,0.006818181818181818,"frozenset({'dp_very_low', 'fre_high', 'g_high', 'CH1', 'R3'})",5
19216,0.006818181818181818,"frozenset({'g_high', 'fre_high', 'm_high'})",3
19217,0.006818181818181818,"frozenset({'R3', 'fre_high', 'm_high'})",3
19218,0.0022727272727272726,"frozenset({'fro_medium', 'fre_high', 'm_high'})",3
19219,0.004545454545454545,"frozenset({'fro_high', 'fre_high', 'm_high'})",3
19220,0.004545454545454545,"frozenset({'CH1', 'fre_high', 'm_high'})",3
19221,0.0022727272727272726,"frozenset({'dp_very_low', 'fre_high', 'm_high'})",3
19222,0.006818181818181818,"frozenset({'g_high', 'R3', 'fre_high', 'm_high'})",4
19223,0.0022727272727272726,"frozenset({'fro_medium', 'R3', 'fre_high', 'm_high'})",4
19224,0.0022727272727272726,"frozenset({'g_high', 'fre_high', 'fro_medium', 'm_high'})",4
19225,0.0022727272727272726,"frozenset({'fro_medium', 'm_high', 'g_high', 'fre_high', 'R3'})",5
19226,0.004545454545454545,"frozenset({'fro_high', 'R3', 'fre_high', 'm_high'})",4
19227,0.004545454545454545,"frozenset({'g_high', 'fro_high', 'fre_high', 'm_high'})",4
19228,0.004545454545454545,"frozenset({'fro_high', 'm_high', 'g_high', 'fre_high', 'R3'})",5
19229,0.004545454545454545,"frozenset({'fro_high', 'CH1', 'fre_high', 'm_high'})",4
19230,0.004545454545454545,"frozenset({'CH1', 'fre_high', 'R3', 'm_high'})",4
19231,0.004545454545454545,"frozenset({'g_high', 'CH1', 'fre_high', 'm_high'})",4
19232,0.004545454545454545,"frozenset({'fro_high', 'm_high', 'CH1', 'fre_high', 'R3'})",5
19233,0.004545454545454545,"frozenset({'fro_high', 'm_high', 'g_high', 'CH1', 'fre_high'})",5
19234,0.004545454545454545,"frozenset({'m_high', 'g_high', 'CH1', 'fre_high', 'R3'})",5
19235,0.004545454545454545,"frozenset({'m_high', 'fro_high', 'fre_high', 'g_high', 'CH1', 'R3'})",6
19236,0.0022727272727272726,"frozenset({'dp_very_low', 'CH1', 'fre_high', 'm_high'})",4
19237,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_high', 'fre_high', 'm_high'})",4
19238,0.0022727272727272726,"frozenset({'dp_very_low', 'R3', 'fre_high', 'm_high'})",4
19239,0.0022727272727272726,"frozenset({'g_high', 'dp_very_low', 'fre_high', 'm_high'})",4
19240,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_high', 'm_high', 'CH1', 'fre_high'})",5
19241,0.0022727272727272726,"frozenset({'dp_very_low', 'm_high', 'CH1', 'fre_high', 'R3'})",5
19242,0.0022727272727272726,"frozenset({'dp_very_low', 'm_high', 'g_high', 'CH1', 'fre_high'})",5
19243,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_high', 'm_high', 'fre_high', 'R3'})",5
19244,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_high', 'm_high', 'g_high', 'fre_high'})",5
19245,0.0022727272727272726,"frozenset({'dp_very_low', 'm_high', 'g_high', 'fre_high', 'R3'})",5
19246,0.0022727272727272726,"frozenset({'dp_very_low', 'm_high', 'fro_high', 'fre_high', 'CH1', 'R3'})",6
19247,0.0022727272727272726,"frozenset({'dp_very_low', 'm_high', 'fro_high', 'fre_high', 'g_high', 'CH1'})",6
19248,0.0022727272727272726,"frozenset({'dp_very_low', 'm_high', 'fre_high', 'g_high', 'CH1', 'R3'})",6
19249,0.0022727272727272726,"frozenset({'dp_very_low', 'm_high', 'fro_high', 'fre_high', 'g_high', 'R3'})",6
19250,0.0022727272727272726,"frozenset({'dp_very_low', 'm_high', 'fro_high', 'fre_high', 'g_high', 'CH1', 'R3'})",7
19251,0.006818181818181818,"frozenset({'R3', 'fre_high', 'CH2'})",3
19252,0.0022727272727272726,"frozenset({'m_high', 'fre_high', 'CH2'})",3
19253,0.0022727272727272726,"frozenset({'g_high', 'fre_high', 'CH2'})",3
19254,0.0022727272727272726,"frozenset({'fro_medium', 'fre_high', 'CH2'})",3
19255,0.004545454545454545,"frozenset({'g_medium', 'fre_high', 'CH2'})",3
19256,0.004545454545454545,"frozenset({'fro_very_low', 'fre_high', 'CH2'})",3
19257,0.004545454545454545,"frozenset({'m_low', 'fre_high', 'CH2'})",3
19258,0.004545454545454545,"frozenset({'d_low', 'fre_high', 'CH2'})",3
19259,0.0022727272727272726,"frozenset({'dp_very_low', 'fre_high', 'CH2'})",3
19260,0.0022727272727272726,"frozenset({'m_high', 'R3', 'fre_high', 'CH2'})",4
19261,0.0022727272727272726,"frozenset({'g_high', 'm_high', 'fre_high', 'CH2'})",4
19262,0.0022727272727272726,"frozenset({'g_high', 'R3', 'fre_high', 'CH2'})",4
19263,0.0022727272727272726,"frozenset({'CH2', 'm_high', 'g_high', 'fre_high', 'R3'})",5
19264,0.0022727272727272726,"frozenset({'g_high', 'fre_high', 'fro_medium', 'CH2'})",4
19265,0.0022727272727272726,"frozenset({'fro_medium', 'm_high', 'fre_high', 'CH2'})",4
19266,0.0022727272727272726,"frozenset({'fro_medium', 'R3', 'fre_high', 'CH2'})",4
19267,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'm_high', 'g_high', 'fre_high'})",5
19268,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'fre_high', 'g_high', 'R3'})",5
19269,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'm_high', 'fre_high', 'R3'})",5
19270,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'm_high', 'fre_high', 'g_high', 'R3'})",6
19271,0.004545454545454545,"frozenset({'g_medium', 'R3', 'fre_high', 'CH2'})",4
19272,0.004545454545454545,"frozenset({'g_medium', 'fro_very_low', 'fre_high', 'CH2'})",4
19273,0.004545454545454545,"frozenset({'fro_very_low', 'R3', 'fre_high', 'CH2'})",4
19274,0.004545454545454545,"frozenset({'CH2', 'fro_very_low', 'fre_high', 'g_medium', 'R3'})",5
19275,0.004545454545454545,"frozenset({'m_low', 'fro_very_low', 'fre_high', 'CH2'})",4
19276,0.004545454545454545,"frozenset({'m_low', 'g_medium', 'fre_high', 'CH2'})",4
19277,0.004545454545454545,"frozenset({'m_low', 'R3', 'fre_high', 'CH2'})",4
19278,0.004545454545454545,"frozenset({'CH2', 'm_low', 'fro_very_low', 'fre_high', 'g_medium'})",5
19279,0.004545454545454545,"frozenset({'CH2', 'm_low', 'fro_very_low', 'fre_high', 'R3'})",5
19280,0.004545454545454545,"frozenset({'CH2', 'm_low', 'fre_high', 'g_medium', 'R3'})",5
19281,0.004545454545454545,"frozenset({'CH2', 'm_low', 'fro_very_low', 'fre_high', 'g_medium', 'R3'})",6
19282,0.004545454545454545,"frozenset({'m_low', 'd_low', 'fre_high', 'CH2'})",4
19283,0.004545454545454545,"frozenset({'d_low', 'fro_very_low', 'fre_high', 'CH2'})",4
19284,0.004545454545454545,"frozenset({'d_low', 'g_medium', 'fre_high', 'CH2'})",4
19285,0.004545454545454545,"frozenset({'d_low', 'R3', 'fre_high', 'CH2'})",4
19286,0.004545454545454545,"frozenset({'CH2', 'm_low', 'fro_very_low', 'd_low', 'fre_high'})",5
19287,0.004545454545454545,"frozenset({'CH2', 'm_low', 'd_low', 'g_medium', 'fre_high'})",5
19288,0.004545454545454545,"frozenset({'CH2', 'm_low', 'd_low', 'fre_high', 'R3'})",5
19289,0.004545454545454545,"frozenset({'CH2', 'fro_very_low', 'd_low', 'g_medium', 'fre_high'})",5
19290,0.004545454545454545,"frozenset({'CH2', 'fro_very_low', 'd_low', 'fre_high', 'R3'})",5
19291,0.004545454545454545,"frozenset({'CH2', 'd_low', 'g_medium', 'fre_high', 'R3'})",5
19292,0.004545454545454545,"frozenset({'CH2', 'm_low', 'fro_very_low', 'd_low', 'g_medium', 'fre_high'})",6
19293,0.004545454545454545,"frozenset({'CH2', 'm_low', 'fro_very_low', 'd_low', 'fre_high', 'R3'})",6
19294,0.004545454545454545,"frozenset({'CH2', 'm_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",6
19295,0.004545454545454545,"frozenset({'CH2', 'fro_very_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",6
19296,0.004545454545454545,"frozenset({'CH2', 'm_low', 'fro_very_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",7
19297,0.0022727272727272726,"frozenset({'dp_very_low', 'd_low', 'fre_high', 'CH2'})",4
19298,0.0022727272727272726,"frozenset({'m_low', 'dp_very_low', 'fre_high', 'CH2'})",4
19299,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_very_low', 'fre_high', 'CH2'})",4
19300,0.0022727272727272726,"frozenset({'dp_very_low', 'g_medium', 'fre_high', 'CH2'})",4
19301,0.0022727272727272726,"frozenset({'dp_very_low', 'R3', 'fre_high', 'CH2'})",4
19302,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'd_low', 'fre_high'})",5
19303,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fro_very_low', 'd_low', 'fre_high'})",5
19304,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'd_low', 'g_medium', 'fre_high'})",5
19305,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'd_low', 'fre_high', 'R3'})",5
19306,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fro_very_low', 'fre_high'})",5
19307,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fre_high', 'g_medium'})",5
19308,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fre_high', 'R3'})",5
19309,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fro_very_low', 'fre_high', 'g_medium'})",5
19310,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fro_very_low', 'fre_high', 'R3'})",5
19311,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fre_high', 'g_medium', 'R3'})",5
19312,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fro_very_low', 'd_low', 'fre_high'})",6
19313,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'd_low', 'g_medium', 'fre_high'})",6
19314,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'd_low', 'fre_high', 'R3'})",6
19315,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fro_very_low', 'd_low', 'g_medium', 'fre_high'})",6
19316,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fro_very_low', 'd_low', 'fre_high', 'R3'})",6
19317,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'd_low', 'g_medium', 'fre_high', 'R3'})",6
19318,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fro_very_low', 'fre_high', 'g_medium'})",6
19319,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fro_very_low', 'fre_high', 'R3'})",6
19320,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fre_high', 'g_medium', 'R3'})",6
19321,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fro_very_low', 'fre_high', 'g_medium', 'R3'})",6
19322,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fro_very_low', 'd_low', 'g_medium', 'fre_high'})",7
19323,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fro_very_low', 'd_low', 'fre_high', 'R3'})",7
19324,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",7
19325,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fro_very_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",7
19326,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fro_very_low', 'fre_high', 'g_medium', 'R3'})",7
19327,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'm_low', 'fro_very_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",8
19328,0.0022727272727272726,"frozenset({'CH2', 'dp_high', 'fre_high'})",3
19329,0.0022727272727272726,"frozenset({'m_high', 'dp_high', 'fre_high'})",3
19330,0.0022727272727272726,"frozenset({'g_high', 'dp_high', 'fre_high'})",3
19331,0.0022727272727272726,"frozenset({'fro_medium', 'dp_high', 'fre_high'})",3
19332,0.0022727272727272726,"frozenset({'dp_high', 'fre_high', 'R3'})",3
19333,0.0022727272727272726,"frozenset({'CH2', 'dp_high', 'm_high', 'fre_high'})",4
19334,0.0022727272727272726,"frozenset({'g_high', 'CH2', 'dp_high', 'fre_high'})",4
19335,0.0022727272727272726,"frozenset({'fro_medium', 'CH2', 'dp_high', 'fre_high'})",4
19336,0.0022727272727272726,"frozenset({'CH2', 'dp_high', 'fre_high', 'R3'})",4
19337,0.0022727272727272726,"frozenset({'g_high', 'm_high', 'dp_high', 'fre_high'})",4
19338,0.0022727272727272726,"frozenset({'fro_medium', 'm_high', 'dp_high', 'fre_high'})",4
19339,0.0022727272727272726,"frozenset({'m_high', 'dp_high', 'fre_high', 'R3'})",4
19340,0.0022727272727272726,"frozenset({'g_high', 'dp_high', 'fre_high', 'fro_medium'})",4
19341,0.0022727272727272726,"frozenset({'g_high', 'dp_high', 'fre_high', 'R3'})",4
19342,0.0022727272727272726,"frozenset({'fro_medium', 'dp_high', 'fre_high', 'R3'})",4
19343,0.0022727272727272726,"frozenset({'CH2', 'dp_high', 'm_high', 'g_high', 'fre_high'})",5
19344,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'dp_high', 'm_high', 'fre_high'})",5
19345,0.0022727272727272726,"frozenset({'CH2', 'dp_high', 'm_high', 'fre_high', 'R3'})",5
19346,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'dp_high', 'fre_high', 'g_high'})",5
19347,0.0022727272727272726,"frozenset({'CH2', 'dp_high', 'fre_high', 'g_high', 'R3'})",5
19348,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'dp_high', 'fre_high', 'R3'})",5
19349,0.0022727272727272726,"frozenset({'fro_medium', 'dp_high', 'm_high', 'g_high', 'fre_high'})",5
19350,0.0022727272727272726,"frozenset({'dp_high', 'm_high', 'g_high', 'fre_high', 'R3'})",5
19351,0.0022727272727272726,"frozenset({'fro_medium', 'dp_high', 'm_high', 'fre_high', 'R3'})",5
19352,0.0022727272727272726,"frozenset({'fro_medium', 'dp_high', 'fre_high', 'g_high', 'R3'})",5
19353,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'm_high', 'dp_high', 'fre_high', 'g_high'})",6
19354,0.0022727272727272726,"frozenset({'CH2', 'm_high', 'dp_high', 'fre_high', 'g_high', 'R3'})",6
19355,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'm_high', 'dp_high', 'fre_high', 'R3'})",6
19356,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'dp_high', 'fre_high', 'g_high', 'R3'})",6
19357,0.0022727272727272726,"frozenset({'fro_medium', 'm_high', 'dp_high', 'fre_high', 'g_high', 'R3'})",6
19358,0.0022727272727272726,"frozenset({'CH2', 'fro_medium', 'm_high', 'dp_high', 'fre_high', 'g_high', 'R3'})",7
19359,0.022727272727272728,"frozenset({'d_low', 'fre_high', 'R3'})",3
19360,0.020454545454545454,"frozenset({'d_low', 'CH1', 'fre_high'})",3
19361,0.01818181818181818,"frozenset({'dp_very_low', 'd_low', 'fre_high'})",3
19362,0.01818181818181818,"frozenset({'d_low', 'CH1', 'fre_high', 'R3'})",4
19363,0.015909090909090907,"frozenset({'dp_very_low', 'd_low', 'CH1', 'fre_high'})",4
19364,0.015909090909090907,"frozenset({'dp_very_low', 'd_low', 'fre_high', 'R3'})",4
19365,0.013636363636363636,"frozenset({'dp_very_low', 'd_low', 'CH1', 'fre_high', 'R3'})",5
19366,0.011363636363636364,"frozenset({'g_medium', 'fre_high', 'R3'})",3
19367,0.00909090909090909,"frozenset({'m_low', 'g_medium', 'fre_high'})",3
19368,0.006818181818181818,"frozenset({'d_low', 'g_medium', 'fre_high'})",3
19369,0.004545454545454545,"frozenset({'g_medium', 'fro_very_low', 'fre_high'})",3
19370,0.00909090909090909,"frozenset({'g_medium', 'CH1', 'fre_high'})",3
19371,0.006818181818181818,"frozenset({'d_very_low', 'g_medium', 'fre_high'})",3
19372,0.006818181818181818,"frozenset({'dp_very_low', 'g_medium', 'fre_high'})",3
19373,0.004545454545454545,"frozenset({'g_medium', 'm_medium', 'fre_high'})",3
19374,0.004545454545454545,"frozenset({'fro_medium', 'g_medium', 'fre_high'})",3
19375,0.00909090909090909,"frozenset({'m_low', 'g_medium', 'fre_high', 'R3'})",4
19376,0.004545454545454545,"frozenset({'m_low', 'g_medium', 'CH1', 'fre_high'})",4
19377,0.004545454545454545,"frozenset({'m_low', 'CH1', 'fre_high', 'g_medium', 'R3'})",5
19378,0.006818181818181818,"frozenset({'m_low', 'd_low', 'g_medium', 'fre_high'})",4
19379,0.006818181818181818,"frozenset({'d_low', 'g_medium', 'fre_high', 'R3'})",4
19380,0.0022727272727272726,"frozenset({'g_medium', 'd_low', 'CH1', 'fre_high'})",4
19381,0.0022727272727272726,"frozenset({'dp_very_low', 'd_low', 'g_medium', 'fre_high'})",4
19382,0.006818181818181818,"frozenset({'m_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",5
19383,0.0022727272727272726,"frozenset({'CH1', 'd_low', 'g_medium', 'fre_high', 'R3'})",5
19384,0.0022727272727272726,"frozenset({'m_low', 'CH1', 'fre_high', 'd_low', 'g_medium'})",5
19385,0.0022727272727272726,"frozenset({'m_low', 'CH1', 'd_low', 'g_medium', 'fre_high', 'R3'})",6
19386,0.0022727272727272726,"frozenset({'dp_very_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",5
19387,0.0022727272727272726,"frozenset({'dp_very_low', 'm_low', 'fre_high', 'd_low', 'g_medium'})",5
19388,0.0022727272727272726,"frozenset({'dp_very_low', 'm_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",6
19389,0.004545454545454545,"frozenset({'g_medium', 'd_low', 'fro_very_low', 'fre_high'})",4
19390,0.004545454545454545,"frozenset({'m_low', 'g_medium', 'fro_very_low', 'fre_high'})",4
19391,0.004545454545454545,"frozenset({'g_medium', 'fro_very_low', 'fre_high', 'R3'})",4
19392,0.0022727272727272726,"frozenset({'g_medium', 'dp_very_low', 'fro_very_low', 'fre_high'})",4
19393,0.004545454545454545,"frozenset({'m_low', 'fro_very_low', 'fre_high', 'd_low', 'g_medium'})",5
19394,0.004545454545454545,"frozenset({'fro_very_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",5
19395,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_very_low', 'fre_high', 'd_low', 'g_medium'})",5
19396,0.004545454545454545,"frozenset({'m_low', 'fro_very_low', 'fre_high', 'g_medium', 'R3'})",5
19397,0.0022727272727272726,"frozenset({'dp_very_low', 'm_low', 'fro_very_low', 'fre_high', 'g_medium'})",5
19398,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_very_low', 'fre_high', 'g_medium', 'R3'})",5
19399,0.004545454545454545,"frozenset({'m_low', 'fro_very_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",6
19400,0.0022727272727272726,"frozenset({'dp_very_low', 'm_low', 'fro_very_low', 'fre_high', 'd_low', 'g_medium'})",6
19401,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_very_low', 'd_low', 'g_medium', 'fre_high', 'R3'})",6
